legacy_url	new_url	anchor	page	duplicate
https://docs.arcadedb.com/#agg-slice	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#agg-slice	agg-slice	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#agg-statistics	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#agg-statistics	agg-statistics	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#agg-statistics-function	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#agg-statistics-function	agg-statistics-function	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#algo-adamic-adar	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-adamic-adar	algo-adamic-adar	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-all-simple-paths	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-all-simple-paths	algo-all-simple-paths	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-apsp	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-apsp	algo-apsp	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-article-rank	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-article-rank	algo-article-rank	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-articulation-points	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-articulation-points	algo-articulation-points	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-assortativity	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-assortativity	algo-assortativity	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-astar	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-astar	algo-astar	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-bellman-ford	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-bellman-ford	algo-bellman-ford	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-bellman-ford-sql	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-bellman-ford-sql	algo-bellman-ford-sql	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-betweenness	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-betweenness	algo-betweenness	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-bfs	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-bfs	algo-bfs	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-biconnected-components	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-biconnected-components	algo-biconnected-components	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-bipartite	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-bipartite	algo-bipartite	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-bipartite-matching	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-bipartite-matching	algo-bipartite-matching	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-bridges	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-bridges	algo-bridges	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-clique	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-clique	algo-clique	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-closeness	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-closeness	algo-closeness	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-common-neighbors	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-common-neighbors	algo-common-neighbors	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-conductance	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-conductance	algo-conductance	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-cycle-detection	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-cycle-detection	algo-cycle-detection	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-degree	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-degree	algo-degree	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-densest-subgraph	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-densest-subgraph	algo-densest-subgraph	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-dfs	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-dfs	algo-dfs	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-dijkstra	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-dijkstra	algo-dijkstra	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-dijkstra-single-source	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-dijkstra-single-source	algo-dijkstra-single-source	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-dijkstra-sql	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-dijkstra-sql	algo-dijkstra-sql	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-eccentricity	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-eccentricity	algo-eccentricity	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-eigenvector	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-eigenvector	algo-eigenvector	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-fastrp	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-fastrp	algo-fastrp	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-graph-coloring	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-graph-coloring	algo-graph-coloring	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-graph-summary	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-graph-summary	algo-graph-summary	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-graphsage	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-graphsage	algo-graphsage	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-harmonic	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-harmonic	algo-harmonic	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-hashgnn	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-hashgnn	algo-hashgnn	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-hierarchical-clustering	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-hierarchical-clustering	algo-hierarchical-clustering	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-hits	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-hits	algo-hits	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-influence-maximization	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-influence-maximization	algo-influence-maximization	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-jaccard	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-jaccard	algo-jaccard	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-k-core	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-k-core	algo-k-core	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-k-shortest-paths	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-k-shortest-paths	algo-k-shortest-paths	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-k-truss	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-k-truss	algo-k-truss	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-katz	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-katz	algo-katz	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-knn	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-knn	algo-knn	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-label-propagation	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-label-propagation	algo-label-propagation	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-leiden	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-leiden	algo-leiden	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-local-clustering-coefficient	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-local-clustering-coefficient	algo-local-clustering-coefficient	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-longest-path-dag	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-longest-path-dag	algo-longest-path-dag	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-louvain	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-louvain	algo-louvain	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-max-flow	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-max-flow	algo-max-flow	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-max-k-cut	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-max-k-cut	algo-max-k-cut	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-modularity-score	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-modularity-score	algo-modularity-score	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-msa	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-msa	algo-msa	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-mst	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-mst	algo-mst	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-node2vec	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-node2vec	algo-node2vec	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-page-rank	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-page-rank	algo-page-rank	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-personalized-page-rank	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-personalized-page-rank	algo-personalized-page-rank	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-preferential-attachment	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-preferential-attachment	algo-preferential-attachment	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-random-walk	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-random-walk	algo-random-walk	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-resource-allocation	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-resource-allocation	algo-resource-allocation	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-rich-club	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-rich-club	algo-rich-club	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-same-community	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-same-community	algo-same-community	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-scc	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-scc	algo-scc	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-shortest-path-sql	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-shortest-path-sql	algo-shortest-path-sql	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-sim-rank	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-sim-rank	algo-sim-rank	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-slpa	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-slpa	algo-slpa	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-steiner-tree	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-steiner-tree	algo-steiner-tree	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-topological-sort	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-topological-sort	algo-topological-sort	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-total-neighbors	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-total-neighbors	algo-total-neighbors	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-triangle-count	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-triangle-count	algo-triangle-count	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-vote-rank	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-vote-rank	algo-vote-rank	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#algo-wcc	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html#algo-wcc	algo-wcc	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#api-reference	https://docs.arcadedb.com/arcadedb/api-reference/chapter.html	api-reference	api-reference/chapter.adoc	1
https://docs.arcadedb.com/#apoc-compatibility	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#apoc-compatibility	apoc-compatibility	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#append	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#append	append	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#appendix	https://docs.arcadedb.com/arcadedb/appendix/chapter.html	appendix	appendix/chapter.adoc	0
https://docs.arcadedb.com/#appendix-graph-algorithms	https://docs.arcadedb.com/arcadedb/reference/graph-algorithms/algorithms.html	appendix-graph-algorithms	reference/graph-algorithms/algorithms.adoc	0
https://docs.arcadedb.com/#arcadedb-settings	https://docs.arcadedb.com/arcadedb/reference/settings.html	arcadedb-settings	reference/settings.adoc	0
https://docs.arcadedb.com/#arcadedb-sql-dialect	https://docs.arcadedb.com/arcadedb/reference/sql/sql-introduction.html#arcadedb-sql-dialect	arcadedb-sql-dialect	reference/sql/sql-introduction.adoc	0
https://docs.arcadedb.com/#asboolean	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asboolean	asboolean	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asbyte	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asbyte	asbyte	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asdate	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asdate	asdate	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asdatetime	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asdatetime	asdatetime	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asdecimal	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asdecimal	asdecimal	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asdouble	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asdouble	asdouble	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asfloat	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asfloat	asfloat	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asinteger	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asinteger	asinteger	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asjson	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asjson	asjson	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#aslist	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#aslist	aslist	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#aslong	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#aslong	aslong	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asmap	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asmap	asmap	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asrecord	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asrecord	asrecord	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asrid	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asrid	asrid	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asset	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asset	asset	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asshort	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asshort	asshort	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#asstring	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#asstring	asstring	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#astar	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#astar	astar	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#async	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database.html#async	async	reference/java-api/java-ref-database.adoc	0
https://docs.arcadedb.com/#async-command-map	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#async-command-map	async-command-map	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#async-query-map	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#async-query-map	async-query-map	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#async-transaction	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#async-transaction	async-transaction	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#asynccommandmap	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#asynccommandmap	asynccommandmap	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#asynccommandpos	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#asynccommandpos	asynccommandpos	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#asynccreate	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#asynccreate	asynccreate	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#asyncdelete	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#asyncdelete	asyncdelete	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#asyncquerymap	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#asyncquerymap	asyncquerymap	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#asyncquerypos	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#asyncquerypos	asyncquerypos	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#asyncupdate	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database-async.html#asyncupdate	asyncupdate	reference/java-api/java-ref-database-async.adoc	0
https://docs.arcadedb.com/#atomicity	https://docs.arcadedb.com/arcadedb/concepts/transactions.html#atomicity	atomicity	concepts/transactions.adoc	0
https://docs.arcadedb.com/#auto-backup	https://docs.arcadedb.com/arcadedb/how-to/operations/auto-backup.html	auto-backup	how-to/operations/auto-backup.adoc	0
https://docs.arcadedb.com/#auto-backup-ha	https://docs.arcadedb.com/arcadedb/how-to/operations/auto-backup.html#auto-backup-ha	auto-backup-ha	how-to/operations/auto-backup.adoc	0
https://docs.arcadedb.com/#available-plugins	https://docs.arcadedb.com/arcadedb/reference/settings.html#available-plugins	available-plugins	reference/settings.adoc	0
https://docs.arcadedb.com/#avg	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#avg	avg	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#backup	https://docs.arcadedb.com/arcadedb/how-to/operations/backup.html	backup	how-to/operations/backup.adoc	0
https://docs.arcadedb.com/#begin	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database.html#begin	begin	reference/java-api/java-ref-database.adoc	0
https://docs.arcadedb.com/#bi-analytics-integration	https://docs.arcadedb.com/arcadedb/how-to/integrations/chapter.html	bi-analytics-integration	how-to/integrations/chapter.adoc	0
https://docs.arcadedb.com/#bi-apache-superset	https://docs.arcadedb.com/arcadedb/how-to/integrations/apache-superset.html	bi-apache-superset	how-to/integrations/apache-superset.adoc	0
https://docs.arcadedb.com/#bi-grafana	https://docs.arcadedb.com/arcadedb/how-to/integrations/grafana.html	bi-grafana	how-to/integrations/grafana.adoc	0
https://docs.arcadedb.com/#bi-metabase	https://docs.arcadedb.com/arcadedb/how-to/integrations/metabase.html	bi-metabase	how-to/integrations/metabase.adoc	0
https://docs.arcadedb.com/#bi-power-bi	https://docs.arcadedb.com/arcadedb/how-to/integrations/power-bi.html	bi-power-bi	how-to/integrations/power-bi.adoc	0
https://docs.arcadedb.com/#bi-tableau	https://docs.arcadedb.com/arcadedb/how-to/integrations/tableau.html	bi-tableau	how-to/integrations/tableau.adoc	0
https://docs.arcadedb.com/#binaries	https://docs.arcadedb.com/arcadedb/how-to/operations/binaries.html	binaries	how-to/operations/binaries.adoc	0
https://docs.arcadedb.com/#binary-types	https://docs.arcadedb.com/arcadedb/reference/binary-types.html	binary-types	reference/binary-types.adoc	0
https://docs.arcadedb.com/#bolt-driver	https://docs.arcadedb.com/arcadedb/how-to/connectivity/bolt.html	bolt-driver	how-to/connectivity/bolt.adoc	0
https://docs.arcadedb.com/#bool-and	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#bool-and	bool-and	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#bool-or	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#bool-or	bool-or	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#both	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#both	both	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#both-e	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#both-e	both-e	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#both-v	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#both-v	both-v	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#bucket-selection	https://docs.arcadedb.com/arcadedb/reference/sql/sql-create-type.html#bucket-selection	bucket-selection	reference/sql/sql-create-type.adoc	0
https://docs.arcadedb.com/#buckets	https://docs.arcadedb.com/arcadedb/concepts/basics.html#buckets	buckets	concepts/basics.adoc	0
https://docs.arcadedb.com/#capitalize	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#capitalize	capitalize	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#case-expression	https://docs.arcadedb.com/arcadedb/reference/sql/sql-projections.html#case-expression	case-expression	reference/sql/sql-projections.adoc	0
https://docs.arcadedb.com/#case-insensitive-indexes	https://docs.arcadedb.com/arcadedb/concepts/indexes.html#case-insensitive-indexes	case-insensitive-indexes	concepts/indexes.adoc	0
https://docs.arcadedb.com/#changing-settings	https://docs.arcadedb.com/arcadedb/how-to/operations/settings.html	changing-settings	how-to/operations/settings.adoc	0
https://docs.arcadedb.com/#charat	https://docs.arcadedb.com/arcadedb/reference/sql/sql-methods.html#charat	charat	reference/sql/sql-methods.adoc	0
https://docs.arcadedb.com/#circle	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#circle	circle	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#close	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database.html#close	close	reference/java-api/java-ref-database.adoc	0
https://docs.arcadedb.com/#coalesce	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#coalesce	coalesce	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#coll-distinct	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#coll-distinct	coll-distinct	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#coll-flatten	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#coll-flatten	coll-flatten	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#coll-indexof	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#coll-indexof	coll-indexof	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#coll-insert	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#coll-insert	coll-insert	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#coll-max	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#coll-max	coll-max	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#coll-min	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#coll-min	coll-min	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#coll-remove	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#coll-remove	coll-remove	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#coll-sort	https://docs.arcadedb.com/arcadedb/reference/extended-functions.html#coll-sort	coll-sort	reference/extended-functions.adoc	0
https://docs.arcadedb.com/#command-language-command-parametermap	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database.html#command-language-command-parametermap	command-language-command-parametermap	reference/java-api/java-ref-database.adoc	0
https://docs.arcadedb.com/#command-positionalparameters	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database.html#command-positionalparameters	command-positionalparameters	reference/java-api/java-ref-database.adoc	0
https://docs.arcadedb.com/#commit	https://docs.arcadedb.com/arcadedb/reference/java-api/java-ref-database.html#commit	commit	reference/java-api/java-ref-database.adoc	0
https://docs.arcadedb.com/#community	https://docs.arcadedb.com/arcadedb/appendix/community.html	community	appendix/community.adoc	0
https://docs.arcadedb.com/#compatible-tools	https://docs.arcadedb.com/arcadedb/tools/tools.html	compatible-tools	tools/tools.adoc	0
https://docs.arcadedb.com/#concat	https://docs.arcadedb.com/arcadedb/reference/sql/sql-functions.html#concat	concat	reference/sql/sql-functions.adoc	0
https://docs.arcadedb.com/#concepts	https://docs.arcadedb.com/arcadedb/concepts/chapter.html#concepts	concepts	concepts/chapter.adoc	0
https://docs.arcadedb.com/#conditional-execution	https://docs.arcadedb.com/arcadedb/reference/sql/sql-script.html#conditional-execution	conditional-execution	reference/sql/sql-script.adoc	0
